name,class,image_path,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,fold,crop_path,croped
TheShining_004603760_00000043,2,./data/Images/Fear/TheShining_004603760_00000043.png,-0.0003164,0.0065316,0.00074448,-0.0081161,0.001084,0.0038662,0.0029622,-0.0048424,-0.00403,-0.0024651,0,data/crop_faces/2/TheShining_004603760_00000043.png,True
DeepBlueSea_004628560_00000015,2,./data/Images/Fear/DeepBlueSea_004628560_00000015.png,0.0019196,0.027086,0.010876,-0.0044416,-0.0060724,0.0045609,-0.0088208,0.00097229,0.00053135,0.00028836,0,data/crop_faces/2/DeepBlueSea_004628560_00000015.png,False
YouveGotAMail_002551974_00000007,2,./data/Images/Fear/YouveGotAMail_002551974_00000007.png,-0.0039657,-0.001866,-0.0076489,-0.0045303,0.0045515,-0.0073068,0.003267,-0.0040686,0.0059441,0.0034442,0,data/crop_faces/2/YouveGotAMail_002551974_00000007.png,True
OceansTwelve_011847320_00000054,2,./data/Images/Fear/OceansTwelve_011847320_00000054.png,0.00040714,0.00019774,0.0078371,-0.00072478,0.0089032,-0.0068738,-0.0042915,0.0055853,-0.00029725,-0.0025553,1,data/crop_faces/2/OceansTwelve_011847320_00000054.png,False
JennifersBody_002410291_00000003,2,./data/Images/Fear/JennifersBody_002410291_00000003.png,-0.0026501,0.017082,-0.00022895,0.010091,-0.00021934,-0.010467,-0.0012373,-0.0049176,0.0037052,0.0045088,1,data/crop_faces/2/JennifersBody_002410291_00000003.png,False
HarryPotter_Deathly_Hallows_1_001610960_00000017,2,./data/Images/Fear/HarryPotter_Deathly_Hallows_1_001610960_00000017.png,-0.0036877,-0.018595,-0.01145,0.0028526,-0.0080134,-0.004823,0.013403,0.0017311,-0.0089975,0.00016327,1,data/crop_faces/2/HarryPotter_Deathly_Hallows_1_001610960_00000017.png,True
MissMarch_003858160_00000030,2,./data/Images/Fear/MissMarch_003858160_00000030.png,-0.0007838,0.0062569,0.0034306,-0.0071253,-0.008618,0.010747,4.17e-06,-0.0047306,-0.0073485,-0.00043816,1,data/crop_faces/2/MissMarch_003858160_00000030.png,False
JennifersBody_012514049_00000026,2,./data/Images/Fear/JennifersBody_012514049_00000026.png,-0.0025086,0.047812,0.013461,0.015599,0.00043063,0.004514,-0.010114,0.0018718,0.0028977,0.0033916,1,data/crop_faces/2/JennifersBody_012514049_00000026.png,False
DeepBlueSea_003259040_00000018,2,./data/Images/Fear/DeepBlueSea_003259040_00000018.png,-0.0067784,0.00081289,0.0085884,0.01148,-0.0080507,-0.0033851,-0.0051583,0.00070171,0.0040261,0.0053791,1,data/crop_faces/2/DeepBlueSea_003259040_00000018.png,False
Hangover_010805134_00000019,2,./data/Images/Fear/Hangover_010805134_00000019.png,-0.0018208,0.0015021,-0.0063501,-0.00017537,0.0042078,-0.0093714,-0.0085149,0.005786,-0.00071383,-0.0051255,1,data/crop_faces/2/Hangover_010805134_00000019.png,True
HarryPotter_Prisoners_Of_Azkaban_012430040_00000022,2,./data/Images/Fear/HarryPotter_Prisoners_Of_Azkaban_012430040_00000022.png,-0.0056474,0.018805,-0.0063635,-0.0034124,0.0026191,0.0064523,0.0076378,-0.00068339,-0.0075357,-0.0010772,1,data/crop_faces/2/HarryPotter_Prisoners_Of_Azkaban_012430040_00000022.png,True
HarryPotter_PhilosopherStone_001549894_00000042,2,./data/Images/Fear/HarryPotter_PhilosopherStone_001549894_00000042.png,-0.00033016,0.0019888,0.00308,-0.0012166,-0.00037981,0.0066743,0.0012839,-0.0030245,0.0024765,-0.0041359,1,data/crop_faces/2/HarryPotter_PhilosopherStone_001549894_00000042.png,False
21_015145521_00000013,2,./data/Images/Fear/21_015145521_00000013.png,-0.0055896,0.01459,-0.014797,0.0037863,-0.0055379,-0.0072807,0.0026193,0.0030722,-0.00082595,-0.0055587,1,data/crop_faces/2/21_015145521_00000013.png,True
HarryPotter_Prisoners_Of_Azkaban_002021400_00000021,2,./data/Images/Fear/HarryPotter_Prisoners_Of_Azkaban_002021400_00000021.png,-0.0033534,0.023374,0.0010929,-0.0095958,-0.0054498,-0.00028875,-0.00043158,0.0016695,0.0061451,0.012772,1,data/crop_faces/2/HarryPotter_Prisoners_Of_Azkaban_002021400_00000021.png,False
WrongTurn3_004853480_00000050,2,./data/Images/Fear/WrongTurn3_004853480_00000050.png,-0.00091535,0.015988,0.004833,0.0010285,-0.01141,-0.0057428,0.0041327,0.0060967,0.0065715,0.00943,1,data/crop_faces/2/WrongTurn3_004853480_00000050.png,False
OceansTwelve_000552400_00000036,2,./data/Images/Fear/OceansTwelve_000552400_00000036.png,-0.0028404,-0.007489,0.00098681,-0.0041998,0.0060187,0.0075783,0.00073668,0.0043997,-0.00092049,0.0014715,1,data/crop_faces/2/OceansTwelve_000552400_00000036.png,True
HarryPotter_Deathly_Hallows_2_001729540_00000024,2,./data/Images/Fear/HarryPotter_Deathly_Hallows_2_001729540_00000024.png,-0.0023221,0.013044,-0.0032788,-0.0029662,-0.0006192,-0.0025974,-0.0012407,-0.0037675,0.00075669,-0.0026513,1,data/crop_faces/2/HarryPotter_Deathly_Hallows_2_001729540_00000024.png,True
HarryPotter_PhilosopherStone_003440294_00000032,2,./data/Images/Fear/HarryPotter_PhilosopherStone_003440294_00000032.png,-0.0038788,0.0011182,-0.0029392,0.0074675,0.00049477,0.0030388,-0.0022792,-0.00053603,0.010372,-0.0046973,1,data/crop_faces/2/HarryPotter_PhilosopherStone_003440294_00000032.png,True
JennifersBody_001759754_00000098,2,./data/Images/Fear/JennifersBody_001759754_00000098.png,-0.0018471,0.015058,-0.00027183,-0.0068472,0.0089693,0.0032661,-0.00078377,-0.0012482,-0.011939,-0.0059975,1,data/crop_faces/2/JennifersBody_001759754_00000098.png,True
WrongTurn3_010915080_00000024,2,./data/Images/Fear/WrongTurn3_010915080_00000024.png,-0.0029432,0.019306,-0.0017737,0.0037811,-0.0020708,0.0021317,-0.0015836,-0.0056844,-0.0045821,0.0041498,1,data/crop_faces/2/WrongTurn3_010915080_00000024.png,True
HarryPotter_Half_Blood_Prince_004424374_00000028,2,./data/Images/Fear/HarryPotter_Half_Blood_Prince_004424374_00000028.png,-0.0022871,-0.016623,-0.0058712,0.0011455,-0.0071651,-0.0059103,0.011679,-9.6e-05,-0.0061399,-0.0041016,1,data/crop_faces/2/HarryPotter_Half_Blood_Prince_004424374_00000028.png,True
HarryPotter_Deathly_Hallows_1_001610960_00000028,2,./data/Images/Fear/HarryPotter_Deathly_Hallows_1_001610960_00000028.png,-0.0050116,0.01674,-0.0085784,0.017071,-0.0035114,-0.0035671,0.013202,0.0036993,0.0080616,-0.0075017,1,data/crop_faces/2/HarryPotter_Deathly_Hallows_1_001610960_00000028.png,True
DidYouHearAboutTheMorgans_003731807_00000001,2,./data/Images/Fear/DidYouHearAboutTheMorgans_003731807_00000001.png,-0.0038703,-0.0082856,0.0082241,-0.0001369,0.0022655,-0.011347,-0.00097304,0.0059664,-0.00049773,0.002044,1,data/crop_faces/2/DidYouHearAboutTheMorgans_003731807_00000001.png,True
DeepBlueSea_010340320_00000019,2,./data/Images/Fear/DeepBlueSea_010340320_00000019.png,4.65e-05,-0.0238,0.011927,-0.01269,-0.0048923,0.00020707,-0.0044026,-0.0042266,-0.0038714,-0.001224,2,data/crop_faces/2/DeepBlueSea_010340320_00000019.png,True
CryingGame_001143440_00000048,2,./data/Images/Fear/CryingGame_001143440_00000048.png,0.0018088,-0.034702,0.043154,0.020407,-0.011857,-0.0045749,-0.0074938,0.0036475,-1.49e-05,0.00076205,2,data/crop_faces/2/CryingGame_001143440_00000048.png,True
OceansTwelve_000152960_00000024,2,./data/Images/Fear/OceansTwelve_000152960_00000024.png,-0.0036446,0.015319,-0.0072536,0.0075801,-0.0059772,0.0054554,0.012581,0.01228,0.0034164,-0.0084193,2,data/crop_faces/2/OceansTwelve_000152960_00000024.png,True
21_015145521_00000076,2,./data/Images/Fear/21_015145521_00000076.png,-0.0073043,0.010877,-0.02561,0.01678,-0.0038507,-0.015211,-0.0023512,0.0010614,-0.00048839,-0.010926,2,data/crop_faces/2/21_015145521_00000076.png,True
OceansTwelve_002551440_00000064,2,./data/Images/Fear/OceansTwelve_002551440_00000064.png,-0.0016342,0.0057472,-0.0065387,-0.0038657,0.0017953,0.0073639,-0.0088444,0.002259,0.0027578,-0.00087788,2,data/crop_faces/2/OceansTwelve_002551440_00000064.png,False
HarryPotter_Half_Blood_Prince_004418334_00000001,2,./data/Images/Fear/HarryPotter_Half_Blood_Prince_004418334_00000001.png,-0.0047974,-0.017219,-0.0063219,0.006189,-0.0087184,0.0073152,0.011635,0.010089,0.0034929,-0.0064183,2,data/crop_faces/2/HarryPotter_Half_Blood_Prince_004418334_00000001.png,True
OneFlewOverCuckooNest_002020680_00000001,2,./data/Images/Fear/OneFlewOverCuckooNest_002020680_00000001.png,-0.0013638,0.0068192,-0.0040284,-0.0032327,0.0022859,0.0056964,-0.0067744,0.001948,-0.0034495,0.00029329,2,data/crop_faces/2/OneFlewOverCuckooNest_002020680_00000001.png,False
HarryPotter_Deathly_Hallows_1_010758520_00000028,2,./data/Images/Fear/HarryPotter_Deathly_Hallows_1_010758520_00000028.png,0.0015713,-0.0094797,-0.0054761,-0.010703,-0.0060103,-0.0090359,0.0068465,-0.0046917,-0.0021689,-0.0028056,2,data/crop_faces/2/HarryPotter_Deathly_Hallows_1_010758520_00000028.png,True
TheShining_004603760_00000010,2,./data/Images/Fear/TheShining_004603760_00000010.png,-0.00084878,0.0083648,-0.00022506,-0.0063663,0.0011259,0.0040485,0.0023732,-0.0018686,-0.0050803,-0.0026725,2,data/crop_faces/2/TheShining_004603760_00000010.png,True
JennifersBody_010242118_00000001,2,./data/Images/Fear/JennifersBody_010242118_00000001.png,-0.0046061,0.0078916,-0.0081494,0.0015256,0.0040752,-0.0042467,0.008461,0.005165,0.0065579,0.000188,2,data/crop_faces/2/JennifersBody_010242118_00000001.png,True
JennifersBody_001759754_00000001,2,./data/Images/Fear/JennifersBody_001759754_00000001.png,-0.00296,0.0041848,0.0033927,-0.0077233,0.0087773,0.001146,-0.0029074,-0.0010784,-0.0090181,-0.0061016,2,data/crop_faces/2/JennifersBody_001759754_00000001.png,True
JennifersBody_012514049_00000048,2,./data/Images/Fear/JennifersBody_012514049_00000048.png,0.022519,0.033729,0.01187,0.0085461,-0.0045083,0.0099327,-0.0031395,0.0017839,-0.0042526,0.0060573,2,data/crop_faces/2/JennifersBody_012514049_00000048.png,False
Town_011345040_00000057,2,./data/Images/Fear/Town_011345040_00000057.png,-0.0011442,0.01631,0.0063195,-0.0039908,-0.0024594,-0.0068018,-0.0041724,0.001791,0.00066254,0.010622,2,data/crop_faces/2/Town_011345040_00000057.png,False
HarryPotter_Deathly_Hallows_1_020238240_00000001,2,./data/Images/Fear/HarryPotter_Deathly_Hallows_1_020238240_00000001.png,-0.00084191,0.015357,0.0021523,0.00046075,0.0024472,-0.010042,-0.0032748,0.0029608,0.0035073,0.0015085,2,data/crop_faces/2/HarryPotter_Deathly_Hallows_1_020238240_00000001.png,False
Bridesmaids_001604640_00000016,2,./data/Images/Fear/Bridesmaids_001604640_00000016.png,0.00028383,0.0012438,0.0068851,-0.0086995,0.0063275,-0.0009578,0.00063135,-0.0020432,0.0021337,0.0015831,2,data/crop_faces/2/Bridesmaids_001604640_00000016.png,False
TheShining_004601560_00000046,2,./data/Images/Fear/TheShining_004601560_00000046.png,-0.001888,0.010441,-0.0011081,-0.00446,1.76e-05,0.0059896,0.0039676,-0.0013902,-0.0047144,-0.0031829,2,data/crop_faces/2/TheShining_004601560_00000046.png,True
JennifersBody_001759754_00000047,2,./data/Images/Fear/JennifersBody_001759754_00000047.png,-0.0023049,0.0121,0.003855,-0.005805,0.0075404,0.0020707,-0.00059678,0.0018397,-0.0094044,-0.0041219,2,data/crop_faces/2/JennifersBody_001759754_00000047.png,True
HarryPotter_PhilosopherStone_000738534_00000001,2,./data/Images/Fear/HarryPotter_PhilosopherStone_000738534_00000001.png,-0.0033925,-0.0039797,0.0064734,-0.0063394,0.0013858,0.008405,-0.0064996,0.0070775,0.0058636,-0.0025664,2,data/crop_faces/2/HarryPotter_PhilosopherStone_000738534_00000001.png,False
JennifersBody_005841913_00000036,2,./data/Images/Fear/JennifersBody_005841913_00000036.png,-0.0042122,0.0067433,-0.0091902,0.017406,-0.0051562,0.002592,0.011753,-0.0044025,0.0044471,-0.0099526,2,data/crop_faces/2/JennifersBody_005841913_00000036.png,True
Hangover_010805134_00000002,2,./data/Images/Fear/Hangover_010805134_00000002.png,-0.00040946,-0.01333,0.020506,0.0053058,0.0057995,-0.001761,-0.010945,-0.0017868,0.00097151,-0.0035927,2,data/crop_faces/2/Hangover_010805134_00000002.png,True
21_014735000_00000003,2,./data/Images/Fear/21_014735000_00000003.png,-0.002588,0.013727,0.0036339,0.011717,-0.01384,0.0073636,-6.4e-05,-0.0067624,0.019907,-0.0024256,3,data/crop_faces/2/21_014735000_00000003.png,True
HarryPotter_Prisoners_Of_Azkaban_001113440_00000010,2,./data/Images/Fear/HarryPotter_Prisoners_Of_Azkaban_001113440_00000010.png,-0.0025634,-0.015229,-0.0040823,-0.013707,0.0042019,0.0040528,0.00095515,0.0038528,-0.0048591,-0.0018695,3,data/crop_faces/2/HarryPotter_Prisoners_Of_Azkaban_001113440_00000010.png,True
Town_011345040_00000001,2,./data/Images/Fear/Town_011345040_00000001.png,-0.0005315,0.029807,0.0080799,0.0021287,-0.010767,-0.0051257,0.0011301,-0.00012423,0.0011002,0.014292,3,data/crop_faces/2/Town_011345040_00000001.png,False
DeepBlueSea_005814360_00000012,2,./data/Images/Fear/DeepBlueSea_005814360_00000012.png,-0.0047145,0.012113,-0.0034611,-0.0048672,-0.0032894,-0.0072022,0.0034095,-0.00054676,-0.0047846,-0.0051287,3,data/crop_faces/2/DeepBlueSea_005814360_00000012.png,True
HarryPotter_PhilosopherStone_004331934_00000019,2,./data/Images/Fear/HarryPotter_PhilosopherStone_004331934_00000019.png,-0.0036141,-0.011828,-0.0073281,0.0050951,-0.0059944,0.0013739,0.0056765,-0.0013175,-0.0023636,-0.0061012,3,data/crop_faces/2/HarryPotter_PhilosopherStone_004331934_00000019.png,True
AlexEmma_004108160_00000035,2,./data/Images/Fear/AlexEmma_004108160_00000035.png,-0.0036118,-0.020232,0.00073951,-0.0023191,-0.010067,0.0024913,0.013508,-0.0078044,-0.0057884,-0.00019741,3,data/crop_faces/2/AlexEmma_004108160_00000035.png,True
OceansEleven_012743760_00000001,2,./data/Images/Fear/OceansEleven_012743760_00000001.png,-0.0023192,0.0045645,-0.0031896,0.00049624,0.013622,-0.0095446,0.00020051,0.0035067,0.0017648,-0.00073891,3,data/crop_faces/2/OceansEleven_012743760_00000001.png,False
OceansEleven_011508080_00000018,2,./data/Images/Fear/OceansEleven_011508080_00000018.png,0.00191,0.00085116,0.0038482,-0.004556,0.00082131,-0.0062526,0.0014572,0.0033013,0.0040913,-0.00081728,3,data/crop_faces/2/OceansEleven_011508080_00000018.png,False
OceansTwelve_011845760_00000013,2,./data/Images/Fear/OceansTwelve_011845760_00000013.png,-0.0024958,0.0009175,0.0058491,0.0020245,0.0074911,-0.0075459,-0.0040771,0.0051983,0.0018602,-0.0040144,3,data/crop_faces/2/OceansTwelve_011845760_00000013.png,False
DidYouHearAboutTheMorgans_003902287_00000012,2,./data/Images/Fear/DidYouHearAboutTheMorgans_003902287_00000012.png,0.0034597,-0.011465,0.0039723,-0.01292,-0.0015897,-0.0032449,0.0058939,-0.0043554,0.00074873,0.0021477,3,data/crop_faces/2/DidYouHearAboutTheMorgans_003902287_00000012.png,True
DeepBlueSea_005814360_00000032,2,./data/Images/Fear/DeepBlueSea_005814360_00000032.png,0.003136,-0.012027,-0.0028045,-0.015829,-0.0018823,-0.00061789,0.0053593,-0.0052183,-0.0056304,-0.0033846,3,data/crop_faces/2/DeepBlueSea_005814360_00000032.png,True
HarryPotter_GobletOfFire_000340094_00000030,2,./data/Images/Fear/HarryPotter_GobletOfFire_000340094_00000030.png,-0.0024209,0.0053373,-0.0044917,0.004481,-0.0060868,0.0084323,0.0098127,0.00089381,0.001356,0.00088745,3,data/crop_faces/2/HarryPotter_GobletOfFire_000340094_00000030.png,True
HarryPotter_PhilosopherStone_003314534_00000006,2,./data/Images/Fear/HarryPotter_PhilosopherStone_003314534_00000006.png,-0.0035494,-0.0053257,0.0046192,0.0010577,-0.00086539,0.0093503,0.01453,-0.002727,0.0025747,0.0010442,3,data/crop_faces/2/HarryPotter_PhilosopherStone_003314534_00000006.png,True
21_014735000_00000008,2,./data/Images/Fear/21_014735000_00000008.png,-0.0030974,0.01845,0.0021571,0.011252,-0.014325,0.006276,-0.00057245,-0.0093035,0.018602,-0.0014556,3,data/crop_faces/2/21_014735000_00000008.png,True
DeepBlueSea_010340320_00000006,2,./data/Images/Fear/DeepBlueSea_010340320_00000006.png,-0.0016136,-0.02685,0.0049932,-0.010692,-0.0074574,-0.00025341,-0.0019298,-0.0011369,-0.0047644,-0.0019499,3,data/crop_faces/2/DeepBlueSea_010340320_00000006.png,True
TheEye_003639560_00000031,2,./data/Images/Fear/TheEye_003639560_00000031.png,-0.0034696,0.01852,-0.0082152,-0.00057772,-0.0018356,0.00084923,0.0051181,-0.0045077,0.0040298,-0.0026476,3,data/crop_faces/2/TheEye_003639560_00000031.png,True
HarryPotter_Deathly_Hallows_1_004313680_00000006,2,./data/Images/Fear/HarryPotter_Deathly_Hallows_1_004313680_00000006.png,-0.0029777,-0.012536,-0.0089058,-0.0067012,-0.0047816,-0.00078866,-0.0019821,0.00053414,0.00023887,0.0055901,3,data/crop_faces/2/HarryPotter_Deathly_Hallows_1_004313680_00000006.png,True
ThereIsSomethingAboutMary_013736360_00000009,2,./data/Images/Fear/ThereIsSomethingAboutMary_013736360_00000009.png,-0.0016168,0.017118,0.01573,0.0074598,0.00945,0.00043504,-0.0098469,-0.00048594,-0.0010292,0.003675,3,data/crop_faces/2/ThereIsSomethingAboutMary_013736360_00000009.png,False
DidYouHearAboutTheMorgans_003902287_00000011,2,./data/Images/Fear/DidYouHearAboutTheMorgans_003902287_00000011.png,0.0028664,-0.010157,0.0021004,-0.016422,-0.0038663,-0.0020123,0.0057597,-0.0042984,0.0027122,0.00059697,3,data/crop_faces/2/DidYouHearAboutTheMorgans_003902287_00000011.png,True
21_015145521_00000023,2,./data/Images/Fear/21_015145521_00000023.png,-0.006693,0.0089144,-0.023332,0.012551,-0.0019954,-0.013733,-0.0031411,-2.26e-05,-0.0010871,-0.01021,3,data/crop_faces/2/21_015145521_00000023.png,True
JennifersBody_001947263_00000009,2,./data/Images/Fear/JennifersBody_001947263_00000009.png,-0.0055094,0.006617,0.0048309,0.011935,-0.0027483,-0.0046997,-0.011179,-0.0030935,0.0037022,0.0010447,4,data/crop_faces/2/JennifersBody_001947263_00000009.png,False
HarryPotter_Deathly_Hallows_1_001610960_00000018,2,./data/Images/Fear/HarryPotter_Deathly_Hallows_1_001610960_00000018.png,-0.0042398,-0.01645,-0.013115,0.00063327,-0.0094535,-0.0017519,0.011071,-0.0011303,-0.0078104,-0.0030177,4,data/crop_faces/2/HarryPotter_Deathly_Hallows_1_001610960_00000018.png,True
HarryPotter_PhilosopherStone_000735094_00000006,2,./data/Images/Fear/HarryPotter_PhilosopherStone_000735094_00000006.png,-0.0010148,-0.022456,0.012022,-0.00051842,0.00095514,-0.0072488,-0.0017338,-0.0058964,0.00077105,0.0028585,4,data/crop_faces/2/HarryPotter_PhilosopherStone_000735094_00000006.png,True
WrongTurn3_010915080_00000053,2,./data/Images/Fear/WrongTurn3_010915080_00000053.png,-0.003054,0.015229,-0.0016151,0.00068399,-0.0044952,0.0018585,-0.0021552,-0.0029873,-0.003829,0.0028907,4,data/crop_faces/2/WrongTurn3_010915080_00000053.png,True
HarryPotter_PhilosopherStone_000735094_00000001,2,./data/Images/Fear/HarryPotter_PhilosopherStone_000735094_00000001.png,-0.0023942,-0.01916,0.0045945,0.0066969,-0.0033318,-0.0090986,-0.0028522,-0.013817,0.0040507,-0.0012115,4,data/crop_faces/2/HarryPotter_PhilosopherStone_000735094_00000001.png,True
WrongTurn3_010924040_00000028,2,./data/Images/Fear/WrongTurn3_010924040_00000028.png,-0.0035627,0.014491,-0.0020028,0.0055079,-0.0053311,-0.0060488,0.0021508,-0.0075392,0.0011162,5.59e-06,4,data/crop_faces/2/WrongTurn3_010924040_00000028.png,True
YouveGotAMail_000856334_00000001,2,./data/Images/Fear/YouveGotAMail_000856334_00000001.png,-0.00025327,0.0069105,0.0038162,-0.015277,-0.0043888,0.002198,-0.00049441,-0.0023917,-0.01065,-0.0058434,4,data/crop_faces/2/YouveGotAMail_000856334_00000001.png,False
HarryPotter_Deathly_Hallows_2_001723920_00000023,2,./data/Images/Fear/HarryPotter_Deathly_Hallows_2_001723920_00000023.png,-0.0010727,-0.0015506,-0.0081609,-0.010058,0.0038597,-0.0050691,0.0011762,0.0061194,-0.0021257,0.00091242,4,data/crop_faces/2/HarryPotter_Deathly_Hallows_2_001723920_00000023.png,True
HarryPotter_Prisoners_Of_Azkaban_012554740_00000026,2,./data/Images/Fear/HarryPotter_Prisoners_Of_Azkaban_012554740_00000026.png,-0.0029274,0.0064516,0.0017541,-0.0091968,0.0040792,0.0066694,-0.0016629,-0.00016513,-0.00094322,0.0008327,4,data/crop_faces/2/HarryPotter_Prisoners_Of_Azkaban_012554740_00000026.png,False
Hangover_001949614_00000060,2,./data/Images/Fear/Hangover_001949614_00000060.png,-0.00081357,0.032472,-0.0034606,-0.0076094,0.0044024,0.0061874,-0.00414,-0.0074455,0.0054496,0.002019,4,data/crop_faces/2/Hangover_001949614_00000060.png,True
OceansTwelve_000552400_00000024,2,./data/Images/Fear/OceansTwelve_000552400_00000024.png,-0.0023719,-0.006581,-0.00054376,-0.0026023,-0.00022671,0.007139,0.0052941,0.0043451,-0.0082217,-0.00072335,4,data/crop_faces/2/OceansTwelve_000552400_00000024.png,True
DeepBlueSea_005814360_00000026,2,./data/Images/Fear/DeepBlueSea_005814360_00000026.png,-0.0056242,0.013102,-0.0034561,-0.0029871,-0.0026183,7.32e-05,-0.0026217,0.0049873,-0.009454,-0.0047608,4,data/crop_faces/2/DeepBlueSea_005814360_00000026.png,True
21_012152480_00000001,2,./data/Images/Fear/21_012152480_00000001.png,-0.0024122,-0.0091589,0.0086572,0.00039958,0.0045942,-0.0063806,-0.010361,-0.0067243,0.00068238,-0.00029369,4,data/crop_faces/2/21_012152480_00000001.png,True
AmericanHistoryX_003635200_00000003,2,./data/Images/Fear/AmericanHistoryX_003635200_00000003.png,-0.0041146,-0.0010124,-0.0073748,0.0023909,0.0031609,-0.0042637,-0.0077602,-0.0037871,0.00063951,-0.0022119,4,data/crop_faces/2/AmericanHistoryX_003635200_00000003.png,True
ThereIsSomethingAboutMary_013736360_00000052,2,./data/Images/Fear/ThereIsSomethingAboutMary_013736360_00000052.png,-0.0022294,0.019131,0.011988,0.0036003,0.0098396,-0.0039107,-0.0026553,-0.0014552,-0.0019993,0.0052206,4,data/crop_faces/2/ThereIsSomethingAboutMary_013736360_00000052.png,False
DeepBlueSea_012910320_00000018,2,./data/Images/Fear/DeepBlueSea_012910320_00000018.png,-0.0029157,-0.0034342,0.0044454,-0.0025253,0.0058222,-0.00082567,0.0045779,0.00073801,-0.0029128,-0.0025959,4,data/crop_faces/2/DeepBlueSea_012910320_00000018.png,False
ThereIsSomethingAboutMary_013736360_00000003,2,./data/Images/Fear/ThereIsSomethingAboutMary_013736360_00000003.png,-0.0014033,0.014091,0.010463,0.0056504,0.011031,-0.0089082,-0.0033407,-0.0023947,0.00018096,-0.0021078,4,data/crop_faces/2/ThereIsSomethingAboutMary_013736360_00000003.png,False
ExtremelyLoudIncrediblyClose_002336640_00000052,2,./data/Images/Fear/ExtremelyLoudIncrediblyClose_002336640_00000052.png,-0.0057154,-0.0056092,-0.02685,0.019728,-0.0046871,-0.016626,-0.00067171,0.00189,0.0046385,-0.006323,4,data/crop_faces/2/ExtremelyLoudIncrediblyClose_002336640_00000052.png,True
JennifersBody_001947263_00000001,2,./data/Images/Fear/JennifersBody_001947263_00000001.png,-0.0027974,0.012134,0.00059598,0.0052617,0.0047799,-0.0028389,0.00072763,-0.0045965,0.0014562,0.0098707,4,data/crop_faces/2/JennifersBody_001947263_00000001.png,False
Bridesmaids_001335200_00000016,3,./data/Images/Happy/Bridesmaids_001335200_00000016.png,-0.002167,-0.017818,-0.0038193,-0.0064725,0.0027377,-0.0089538,-0.00019097,-0.0022309,-0.00025955,-0.0021458,0,data/crop_faces/3/Bridesmaids_001335200_00000016.png,True
ItsComplicated_001345207_00000009,3,./data/Images/Happy/ItsComplicated_001345207_00000009.png,-0.0023281,-0.0025945,-0.011218,0.0033884,-0.0043153,-0.0032741,0.0067002,-0.0035844,-0.000728,0.0011563,0,data/crop_faces/3/ItsComplicated_001345207_00000009.png,True
AlexEmma_003322120_00000035,3,./data/Images/Happy/AlexEmma_003322120_00000035.png,-0.0020698,-0.01104,0.00080458,-0.0067063,0.0026785,0.00091694,-0.00064835,-0.0092208,0.0029938,-0.0015002,0,data/crop_faces/3/AlexEmma_003322120_00000035.png,True
HalfLight_002240480_00000011,3,./data/Images/Happy/HalfLight_002240480_00000011.png,-0.0030287,-0.01786,-0.0060917,-0.0093718,0.0091898,-0.0027358,6.3e-05,-0.0068666,-0.0052906,-0.0049409,0,data/crop_faces/3/HalfLight_002240480_00000011.png,True
HarryPotter_Deathly_Hallows_1_010156240_00000001,3,./data/Images/Happy/HarryPotter_Deathly_Hallows_1_010156240_00000001.png,-0.005178,0.00011652,-0.019835,-0.00097393,0.0042424,-0.010477,-0.00627,0.0035951,0.00083975,-0.0066296,0,data/crop_faces/3/HarryPotter_Deathly_Hallows_1_010156240_00000001.png,True
ItsComplicated_000857887_00000001,3,./data/Images/Happy/ItsComplicated_000857887_00000001.png,-0.00077344,-0.010238,0.0032819,-0.0065439,-0.00048277,-0.00088501,0.0031063,-0.0034182,-0.010003,-0.0008501,0,data/crop_faces/3/ItsComplicated_000857887_00000001.png,True
ItsComplicated_001122327_00000063,3,./data/Images/Happy/ItsComplicated_001122327_00000063.png,-0.0012855,-0.0070541,-0.0031929,-0.010894,0.0023292,0.0085468,-0.0062437,0.0038406,0.0036422,-0.00039064,0,data/crop_faces/3/ItsComplicated_001122327_00000063.png,False
ItsComplicated_000857887_00000049,3,./data/Images/Happy/ItsComplicated_000857887_00000049.png,0.0023013,-0.013755,0.017603,-0.02113,-0.0027249,0.0057175,-0.0059783,-0.0089194,0.0051321,-0.0029019,0,data/crop_faces/3/ItsComplicated_000857887_00000049.png,True
NanyDiaries_000247920_00000016,3,./data/Images/Happy/NanyDiaries_000247920_00000016.png,-0.0046278,0.039082,-0.0084674,0.00494,0.0037103,-0.0029787,-0.0027638,0.0028594,0.0047577,-0.0030774,0,data/crop_faces/3/NanyDiaries_000247920_00000016.png,True
NanyDiaries_000853240_00000023,3,./data/Images/Happy/NanyDiaries_000853240_00000023.png,-0.0055437,0.0021189,-0.012475,0.0094155,0.00067134,0.0061362,0.013611,0.0052,-0.0034235,-0.0028771,0,data/crop_faces/3/NanyDiaries_000853240_00000023.png,True
LittleManhattan_011720723_00000039,3,./data/Images/Happy/LittleManhattan_011720723_00000039.png,-0.0041187,-0.0051387,0.020116,0.00863,0.015492,0.011628,0.00051793,-0.0070192,0.0032884,0.0028568,0,data/crop_faces/3/LittleManhattan_011720723_00000039.png,True
